ID,team_id,country,team_code,confederation_name,region_name,tournament_id,tournament_name,year,matches_played,total_goals,stage_reached,hist_avg_goals,hist_total_goals,hist_appearances,hist_avg_matches,hist_last_goals,hist_last3_avg_goals,conf_year_avg_goals,conf_avg_goals,conf_size,confederation_encoded,region_encoded,country_encoded,stage_encoded,hist_momentum,hist_consistency,goals_per_match,hist_goals_per_match,is_host,conf_strength_vs_era
WC-1994_MEX,T-46,Mexico,MEX,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1994,1994 FIFA Men's World Cup,1994,4,4,round of 16,3.0,27,9,3.2222222222222223,6.0,4.666666666666667,3.5,3.0869565217391304,2,2,7,43,2,4,1.9364916731037085,1.0,3.0,0,-2.375
WC-1998_MEX,T-46,Mexico,MEX,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1998,1998 FIFA Men's World Cup,1998,4,8,round of 16,3.1,31,10,3.3,4.0,4.0,4.0,3.0869565217391304,3,2,7,43,2,-2,1.8529256146249728,2.0,3.1,0,-1.34375
WC-2002_MEX,T-46,Mexico,MEX,"Confederation of North, Central American and Caribbean Association Football",North America,WC-2002,2002 FIFA Men's World Cup,2002,4,4,round of 16,3.5454545454545454,39,11,3.3636363636363638,8.0,6.0,5.333333333333333,3.0869565217391304,3,2,7,43,2,4,2.296241989148198,1.0,3.5454545454545454,0,0.30208333333333304
WC-2006_MEX,T-46,Mexico,MEX,"Confederation of North, Central American and Caribbean Association Football",North America,WC-2006,2006 FIFA Men's World Cup,2006,4,5,round of 16,3.5833333333333335,43,12,3.4166666666666665,4.0,5.333333333333333,2.5,3.0869565217391304,4,2,7,43,2,-4,2.1933093855190746,1.25,3.5833333333333335,0,-2.09375
WC-2010_MEX,T-46,Mexico,MEX,"Confederation of North, Central American and Caribbean Association Football",North America,WC-2010,2010 FIFA Men's World Cup,2010,4,4,round of 16,3.6923076923076925,48,13,3.4615384615384617,5.0,5.666666666666667,3.0,3.0869565217391304,3,2,7,43,2,1,2.1363760352762253,1.0,3.6923076923076925,0,-1.53125
WC-2014_MEX,T-46,Mexico,MEX,"Confederation of North, Central American and Caribbean Association Football",North America,WC-2014,2014 FIFA Men's World Cup,2014,4,5,round of 16,3.7142857142857144,52,14,3.5,4.0,4.333333333333333,4.0,3.0869565217391304,4,2,7,43,2,-1,2.0542103640523823,1.25,3.7142857142857144,0,-1.34375
WC-2018_MEX,T-46,Mexico,MEX,"Confederation of North, Central American and Caribbean Association Football",North America,WC-2018,2018 FIFA Men's World Cup,2018,4,3,round of 16,3.8,57,15,3.533333333333333,5.0,4.666666666666667,2.3333333333333335,3.0869565217391304,3,2,7,43,2,1,2.0071301473923975,0.75,3.8,0,-2.9479166666666665
WC-2022_MEX,T-46,Mexico,MEX,"Confederation of North, Central American and Caribbean Association Football",North America,WC-2022,2022 FIFA Men's World Cup,2022,3,2,group stage,3.75,60,16,3.5625,3.0,4.0,2.5,3.0869565217391304,4,2,7,43,0,-2,1.9493588689617927,0.6666666666666666,3.75,0,-2.875
WC-1970_MAR,T-47,Morocco,MAR,Confederation of African Football,Africa,WC-1970,1970 FIFA Men's World Cup,1970,3,2,group stage,3.499206349206349,0,0,3.3259920634920634,3.1944444444444446,3.398148148148148,2.0,3.204081632653061,1,1,0,44,0,0,1.7966456998631248,0.6666666666666666,0.0,0,-3.9375
WC-1986_MAR,T-47,Morocco,MAR,Confederation of African Football,Africa,WC-1986,1986 FIFA Men's World Cup,1986,4,3,round of 16,2.0,2,1,3.0,2.0,2.0,2.0,3.204081632653061,2,1,0,44,2,0,1.7966456998631248,0.75,2.0,0,-3.5
WC-1994_MAR,T-47,Morocco,MAR,Confederation of African Football,Africa,WC-1994,1994 FIFA Men's World Cup,1994,3,2,group stage,2.5,5,2,3.5,3.0,2.5,4.0,3.204081632653061,3,1,0,44,0,1,0.7071067811865476,0.6666666666666666,2.5,0,-1.875
WC-1998_MAR,T-47,Morocco,MAR,Confederation of African Football,Africa,WC-1998,1998 FIFA Men's World Cup,1998,3,5,group stage,2.3333333333333335,7,3,3.3333333333333335,2.0,2.3333333333333335,3.4,3.204081632653061,5,1,0,44,0,-1,0.5773502691896258,1.6666666666666667,2.3333333333333335,0,-1.94375
WC-2018_MAR,T-47,Morocco,MAR,Confederation of African Football,Africa,WC-2018,2018 FIFA Men's World Cup,2018,3,2,group stage,3.0,12,4,3.25,5.0,3.3333333333333335,3.2,3.204081632653061,5,1,0,44,0,3,1.4142135623730951,0.6666666666666666,3.0,0,-2.08125
WC-2022_MAR,T-47,Morocco,MAR,Confederation of African Football,Africa,WC-2022,2022 FIFA Men's World Cup,2022,7,6,third-place match,2.8,14,5,3.2,2.0,3.0,4.2,3.204081632653061,5,1,0,44,5,-3,1.3038404810405297,0.8571428571428571,2.8,0,-1.1749999999999998
WC-1934_NLD,T-48,Netherlands,NLD,Union of European Football Associations,Europe,WC-1934,1934 FIFA Men's World Cup,1934,1,2,round of 16,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,5.333333333333333,6.4903474903474905,12,5,4,45,2,0,4.25745142161159,2.0,0.0,0,0.958333333333333
WC-1938_NLD,T-48,Netherlands,NLD,Union of European Football Associations,Europe,WC-1938,1938 FIFA Men's World Cup,1938,1,0,round of 16,2.0,2,1,1.0,2.0,2.0,5.416666666666667,6.4903474903474905,12,5,4,45,2,0,4.25745142161159,0.0,2.0,0,-0.18333333333333268
WC-1974_NLD,T-48,Netherlands,NLD,Union of European Football Associations,Europe,WC-1974,1974 FIFA Men's World Cup,1974,7,15,final,1.0,2,2,1.0,0.0,1.0,8.666666666666666,6.4903474903474905,9,5,4,45,6,-2,1.4142135623730951,2.142857142857143,1.0,0,2.604166666666666
WC-1978_NLD,T-48,Netherlands,NLD,Union of European Football Associations,Europe,WC-1978,1978 FIFA Men's World Cup,1978,7,15,final,5.666666666666667,17,3,3.0,15.0,5.666666666666667,6.3,6.4903474903474905,10,5,4,45,6,15,8.144527815247077,2.142857142857143,5.666666666666667,0,-0.07500000000000018
WC-1990_NLD,T-48,Netherlands,NLD,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,4,3,round of 16,8.0,32,4,4.0,15.0,10.0,5.928571428571429,6.4903474903474905,14,5,4,45,2,0,8.12403840463596,0.75,8.0,0,1.1369047619047619
WC-1994_NLD,T-48,Netherlands,NLD,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,5,8,quarter-finals,7.0,35,5,4.0,3.0,11.0,6.846153846153846,6.4903474903474905,13,5,4,45,3,-12,7.3824115301167,1.6,7.0,0,0.9711538461538458
WC-1998_NLD,T-48,Netherlands,NLD,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,7,13,third-place match,7.166666666666667,43,6,4.166666666666667,8.0,8.666666666666666,6.8,6.4903474903474905,15,5,4,45,5,5,6.6156380392723015,1.8571428571428572,7.166666666666667,0,1.4562499999999998
WC-2006_NLD,T-48,Netherlands,NLD,Union of European Football Associations,Europe,WC-2006,2006 FIFA Men's World Cup,2006,4,3,round of 16,8.0,56,7,4.571428571428571,13.0,8.0,5.785714285714286,6.4903474903474905,14,5,4,45,2,5,6.429100507328637,0.75,8.0,0,1.1919642857142856
WC-2010_NLD,T-48,Netherlands,NLD,Union of European Football Associations,Europe,WC-2010,2010 FIFA Men's World Cup,2010,7,12,final,7.375,59,8,4.5,3.0,8.0,5.153846153846154,6.4903474903474905,13,5,4,45,6,-10,6.2091522310675735,1.7142857142857142,7.375,0,0.6225961538461542
WC-2014_NLD,T-48,Netherlands,NLD,Union of European Football Associations,Europe,WC-2014,2014 FIFA Men's World Cup,2014,7,15,third-place match,7.888888888888889,71,9,4.777777777777778,12.0,9.333333333333334,6.384615384615385,6.4903474903474905,13,5,4,45,5,9,6.009252125773315,2.142857142857143,7.888888888888889,0,1.040865384615385
WC-2022_NLD,T-48,Netherlands,NLD,Union of European Football Associations,Europe,WC-2022,2022 FIFA Men's World Cup,2022,5,10,quarter-finals,8.6,86,10,5.0,15.0,10.0,6.923076923076923,6.4903474903474905,13,5,4,45,3,3,6.0955357070199785,2.0,8.6,0,1.5480769230769234
WC-1982_NZL,T-49,New Zealand,NZL,Oceania Football Confederation,Oceania,WC-1982,1982 FIFA Men's World Cup,1982,3,2,group stage,2.0,0,0,3.0,2.0,2.0,2.0,2.0,1,3,8,46,0,0,0.0,0.6666666666666666,0.0,0,-4.083333333333333
WC-2010_NZL,T-49,New Zealand,NZL,Oceania Football Confederation,Oceania,WC-2010,2010 FIFA Men's World Cup,2010,3,2,group stage,2.0,2,1,3.0,2.0,2.0,2.0,2.0,1,3,8,46,0,0,0.0,0.6666666666666666,2.0,0,-2.53125
WC-1994_NGA,T-50,Nigeria,NGA,Confederation of African Football,Africa,WC-1994,1994 FIFA Men's World Cup,1994,4,7,round of 16,3.499206349206349,0,0,3.3259920634920634,3.1944444444444446,3.398148148148148,4.0,3.204081632653061,3,1,0,47,2,0,1.7966456998631248,1.75,0.0,0,-1.875
WC-1998_NGA,T-50,Nigeria,NGA,Confederation of African Football,Africa,WC-1998,1998 FIFA Men's World Cup,1998,4,6,round of 16,7.0,7,1,4.0,7.0,7.0,3.4,3.204081632653061,5,1,0,47,2,0,1.7966456998631248,1.5,7.0,0,-1.94375
WC-2002_NGA,T-50,Nigeria,NGA,Confederation of African Football,Africa,WC-2002,2002 FIFA Men's World Cup,2002,3,1,group stage,6.5,13,2,4.0,6.0,6.5,3.2,3.204081632653061,5,1,0,47,0,-1,0.7071067811865476,0.3333333333333333,6.5,0,-1.8312499999999998
WC-2010_NGA,T-50,Nigeria,NGA,Confederation of African Football,Africa,WC-2010,2010 FIFA Men's World Cup,2010,3,3,group stage,4.666666666666667,14,3,3.6666666666666665,1.0,4.666666666666667,2.8333333333333335,3.204081632653061,6,1,0,47,0,-5,3.214550253664318,1.0,4.666666666666667,0,-1.6979166666666665
WC-2014_NGA,T-50,Nigeria,NGA,Confederation of African Football,Africa,WC-2014,2014 FIFA Men's World Cup,2014,4,3,round of 16,4.25,17,4,3.5,3.0,3.3333333333333335,3.8,3.204081632653061,5,1,0,47,2,2,2.753785273643051,0.75,4.25,0,-1.5437500000000002
WC-2018_NGA,T-50,Nigeria,NGA,Confederation of African Football,Africa,WC-2018,2018 FIFA Men's World Cup,2018,3,3,group stage,4.0,20,5,3.6,3.0,2.3333333333333335,3.2,3.204081632653061,5,1,0,47,0,0,2.449489742783178,1.0,4.0,0,-2.08125
WC-1966_PRK,T-51,North Korea,PRK,Asian Football Confederation,East Asia,WC-1966,1966 FIFA Men's World Cup,1966,4,5,quarter-finals,2.5287698412698414,0,0,3.2121775793650795,2.875,2.75,5.0,2.727272727272727,1,0,3,48,3,0,1.9742978550286596,1.25,0.0,0,-0.5625
WC-2010_PRK,T-51,North Korea,PRK,Asian Football Confederation,East Asia,WC-2010,2010 FIFA Men's World Cup,2010,3,1,group stage,5.0,5,1,4.0,5.0,5.0,3.5,2.727272727272727,4,0,3,48,0,0,1.9742978550286596,0.3333333333333333,5.0,0,-1.03125
WC-1958_NIR,T-52,Northern Ireland,NIR,Union of European Football Associations,Europe,WC-1958,1958 FIFA Men's World Cup,1958,5,6,quarter-finals,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,7.916666666666667,6.4903474903474905,12,5,4,49,3,0,4.25745142161159,1.2,0.0,0,0.04166666666666696
WC-1982_NIR,T-52,Northern Ireland,NIR,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,5,5,second group stage,6.0,6,1,5.0,6.0,6.0,7.5,6.4903474903474905,14,5,4,49,1,0,4.25745142161159,1.0,6.0,0,1.416666666666667
WC-1986_NIR,T-52,Northern Ireland,NIR,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,3,2,group stage,5.5,11,2,5.0,5.0,5.5,6.214285714285714,6.4903474903474905,14,5,4,49,0,-1,0.7071067811865476,0.6666666666666666,5.5,0,0.7142857142857144
WC-1938_NOR,T-53,Norway,NOR,Union of European Football Associations,Europe,WC-1938,1938 FIFA Men's World Cup,1938,1,1,round of 16,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,5.416666666666667,6.4903474903474905,12,5,4,50,2,0,4.25745142161159,1.0,0.0,0,-0.18333333333333268
WC-1994_NOR,T-53,Norway,NOR,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,3,1,group stage,1.0,1,1,1.0,1.0,1.0,6.846153846153846,6.4903474903474905,13,5,4,50,0,0,4.25745142161159,0.3333333333333333,1.0,0,0.9711538461538458
WC-1998_NOR,T-53,Norway,NOR,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,4,5,round of 16,1.0,2,2,2.0,1.0,1.0,6.8,6.4903474903474905,15,5,4,50,2,0,0.0,1.25,1.0,0,1.4562499999999998
WC-2018_PAN,T-54,Panama,PAN,"Confederation of North, Central American and Caribbean Association Football",Central America,WC-2018,2018 FIFA Men's World Cup,2018,3,2,group stage,3.218856698856699,0,0,3.1099993260707546,3.3714285714285714,3.461904761904762,2.3333333333333335,3.0869565217391304,3,2,2,51,0,0,1.914945701178401,0.6666666666666666,0.0,0,-2.9479166666666665
WC-1930_PRY,T-55,Paraguay,PRY,South American Football Confederation,South America,WC-1930,1930 FIFA Men's World Cup,1930,2,1,group stage,7.409094674460387,0,0,3.7874188255307644,7.1125,7.189583333333333,6.428571428571429,6.921348314606742,7,4,9,52,0,0,4.969305233896636,0.5,0.0,0,1.0439560439560438
WC-1950_PRY,T-55,Paraguay,PRY,South American Football Confederation,South America,WC-1950,1950 FIFA Men's World Cup,1950,2,2,group stage,1.0,1,1,2.0,1.0,1.0,8.8,6.921348314606742,5,4,9,52,0,0,4.969305233896636,1.0,1.0,0,2.0307692307692315
WC-1958_PRY,T-55,Paraguay,PRY,South American Football Confederation,South America,WC-1958,1958 FIFA Men's World Cup,1958,3,9,group stage,1.5,3,2,2.0,2.0,1.5,10.0,6.921348314606742,3,4,9,52,0,1,0.7071067811865476,3.0,1.5,0,2.125
WC-1986_PRY,T-55,Paraguay,PRY,South American Football Confederation,South America,WC-1986,1986 FIFA Men's World Cup,1986,4,4,round of 16,4.0,12,3,2.3333333333333335,9.0,4.0,7.5,6.921348314606742,4,4,9,52,2,7,4.358898943540674,1.0,4.0,0,2.0
WC-1998_PRY,T-55,Paraguay,PRY,South American Football Confederation,South America,WC-1998,1998 FIFA Men's World Cup,1998,4,3,round of 16,4.0,16,4,2.75,4.0,5.0,6.6,6.921348314606742,5,4,9,52,2,-5,3.559026084010437,0.75,4.0,0,1.2562499999999996
WC-2002_PRY,T-55,Paraguay,PRY,South American Football Confederation,South America,WC-2002,2002 FIFA Men's World Cup,2002,4,6,round of 16,3.8,19,5,3.0,3.0,5.333333333333333,6.4,6.921348314606742,5,4,9,52,2,-1,3.1144823004794877,1.5,3.8,0,1.3687500000000004
WC-2006_PRY,T-55,Paraguay,PRY,South American Football Confederation,South America,WC-2006,2006 FIFA Men's World Cup,2006,3,2,group stage,4.166666666666667,25,6,3.1666666666666665,6.0,4.333333333333333,7.0,6.921348314606742,4,4,9,52,0,3,2.9268868558020253,0.6666666666666666,4.166666666666667,0,2.40625
WC-2010_PRY,T-55,Paraguay,PRY,South American Football Confederation,South America,WC-2010,2010 FIFA Men's World Cup,2010,5,3,quarter-finals,3.857142857142857,27,7,3.142857142857143,2.0,3.6666666666666665,7.2,6.921348314606742,5,4,9,52,3,-4,2.7945525240230875,0.6,3.857142857142857,0,2.66875
WC-1930_PER,T-56,Peru,PER,South American Football Confederation,South America,WC-1930,1930 FIFA Men's World Cup,1930,2,1,group stage,7.409094674460387,0,0,3.7874188255307644,7.1125,7.189583333333333,6.428571428571429,6.921348314606742,7,4,9,53,0,0,4.969305233896636,0.5,0.0,0,1.0439560439560438
WC-1970_PER,T-56,Peru,PER,South American Football Confederation,South America,WC-1970,1970 FIFA Men's World Cup,1970,4,9,quarter-finals,1.0,1,1,2.0,1.0,1.0,10.666666666666666,6.921348314606742,3,4,9,53,3,0,4.969305233896636,2.25,1.0,0,4.729166666666666
WC-1978_PER,T-56,Peru,PER,South American Football Confederation,South America,WC-1978,1978 FIFA Men's World Cup,1978,6,7,second group stage,5.0,10,2,3.0,9.0,5.0,10.666666666666666,6.921348314606742,3,4,9,53,1,8,5.656854249492381,1.1666666666666667,5.0,0,4.291666666666666
WC-1982_PER,T-56,Peru,PER,South American Football Confederation,South America,WC-1982,1982 FIFA Men's World Cup,1982,3,2,group stage,5.666666666666667,17,3,4.0,7.0,5.666666666666667,7.0,6.921348314606742,4,4,9,53,0,-2,4.163331998932266,0.6666666666666666,5.666666666666667,0,0.916666666666667
WC-2018_PER,T-56,Peru,PER,South American Football Confederation,South America,WC-2018,2018 FIFA Men's World Cup,2018,3,2,group stage,4.75,19,4,3.75,2.0,6.0,5.8,6.921348314606742,5,4,9,53,0,-5,3.8622100754188224,0.6666666666666666,4.75,0,0.5187499999999998
WC-1938_POL,T-57,Poland,POL,Union of European Football Associations,Europe,WC-1938,1938 FIFA Men's World Cup,1938,1,5,round of 16,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,5.416666666666667,6.4903474903474905,12,5,4,54,2,0,4.25745142161159,5.0,0.0,0,-0.18333333333333268
WC-1974_POL,T-57,Poland,POL,Union of European Football Associations,Europe,WC-1974,1974 FIFA Men's World Cup,1974,7,16,third-place match,5.0,5,1,1.0,5.0,5.0,8.666666666666666,6.4903474903474905,9,5,4,54,5,0,4.25745142161159,2.2857142857142856,5.0,0,2.604166666666666
WC-1978_POL,T-57,Poland,POL,Union of European Football Associations,Europe,WC-1978,1978 FIFA Men's World Cup,1978,6,6,second group stage,10.5,21,2,4.0,16.0,10.5,6.3,6.4903474903474905,10,5,4,54,1,11,7.7781745930520225,1.0,10.5,0,-0.07500000000000018
WC-1982_POL,T-57,Poland,POL,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,7,11,third-place match,9.0,27,3,4.666666666666667,6.0,9.0,7.5,6.4903474903474905,14,5,4,54,5,-10,6.082762530298219,1.5714285714285714,9.0,0,1.416666666666667
WC-1986_POL,T-57,Poland,POL,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,4,1,round of 16,9.5,38,4,5.25,11.0,11.0,6.214285714285714,6.4903474903474905,14,5,4,54,2,5,5.066228051190222,0.25,9.5,0,0.7142857142857144
WC-2002_POL,T-57,Poland,POL,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,3,3,group stage,7.8,39,5,5.0,1.0,6.0,5.6,6.4903474903474905,15,5,4,54,0,-10,5.805170109479997,1.0,7.8,0,0.5687499999999996
WC-2006_POL,T-57,Poland,POL,Union of European Football Associations,Europe,WC-2006,2006 FIFA Men's World Cup,2006,3,2,group stage,7.0,42,6,4.666666666666667,3.0,5.0,5.785714285714286,6.4903474903474905,14,5,4,54,0,2,5.549774770204643,0.6666666666666666,7.0,0,1.1919642857142856
WC-2018_POL,T-57,Poland,POL,Union of European Football Associations,Europe,WC-2018,2018 FIFA Men's World Cup,2018,3,2,group stage,6.285714285714286,44,7,4.428571428571429,2.0,2.0,7.285714285714286,6.4903474903474905,14,5,4,54,0,-1,5.407226205560041,0.6666666666666666,6.285714285714286,0,2.0044642857142856
WC-2022_POL,T-57,Poland,POL,Union of European Football Associations,Europe,WC-2022,2022 FIFA Men's World Cup,2022,4,3,round of 16,5.75,46,8,4.25,2.0,2.3333333333333335,6.923076923076923,6.4903474903474905,13,5,4,54,2,0,5.230405611149374,0.75,5.75,0,1.5480769230769234
WC-1966_PRT,T-58,Portugal,PRT,Union of European Football Associations,Europe,WC-1966,1966 FIFA Men's World Cup,1966,6,17,third-place match,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,7.1,6.4903474903474905,10,5,4,55,5,0,4.25745142161159,2.8333333333333335,0.0,0,1.5374999999999996
WC-1986_PRT,T-58,Portugal,PRT,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,3,2,group stage,17.0,17,1,6.0,17.0,17.0,6.214285714285714,6.4903474903474905,14,5,4,55,0,0,4.25745142161159,0.6666666666666666,17.0,0,0.7142857142857144
WC-2002_PRT,T-58,Portugal,PRT,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,3,6,group stage,9.5,19,2,4.5,2.0,9.5,5.6,6.4903474903474905,15,5,4,55,0,-15,10.606601717798213,2.0,9.5,0,0.5687499999999996
WC-2006_PRT,T-58,Portugal,PRT,Union of European Football Associations,Europe,WC-2006,2006 FIFA Men's World Cup,2006,7,7,third-place match,8.333333333333334,25,3,4.0,6.0,8.333333333333334,5.785714285714286,6.4903474903474905,14,5,4,55,5,4,7.767453465154029,1.0,8.333333333333334,0,1.1919642857142856
WC-2010_PRT,T-58,Portugal,PRT,Union of European Football Associations,Europe,WC-2010,2010 FIFA Men's World Cup,2010,4,7,round of 16,8.0,32,4,4.75,7.0,5.0,5.153846153846154,6.4903474903474905,13,5,4,55,2,1,6.377042156569663,1.75,8.0,0,0.6225961538461542
WC-2014_PRT,T-58,Portugal,PRT,Union of European Football Associations,Europe,WC-2014,2014 FIFA Men's World Cup,2014,3,4,group stage,7.8,39,5,4.6,7.0,6.666666666666667,6.384615384615385,6.4903474903474905,13,5,4,55,0,0,5.540758070878027,1.3333333333333333,7.8,0,1.040865384615385
WC-2018_PRT,T-58,Portugal,PRT,Union of European Football Associations,Europe,WC-2018,2018 FIFA Men's World Cup,2018,4,6,round of 16,7.166666666666667,43,6,4.333333333333333,4.0,6.0,7.285714285714286,6.4903474903474905,14,5,4,55,2,-3,5.192943930629972,1.5,7.166666666666667,0,2.0044642857142856
WC-2022_PRT,T-58,Portugal,PRT,Union of European Football Associations,Europe,WC-2022,2022 FIFA Men's World Cup,2022,5,12,quarter-finals,7.0,49,7,4.285714285714286,6.0,5.666666666666667,6.923076923076923,6.4903474903474905,13,5,4,55,3,2,4.760952285695233,2.4,7.0,0,1.5480769230769234
WC-2022_QAT,T-59,Qatar,QAT,Asian Football Confederation,Middle East,WC-2022,2022 FIFA Men's World Cup,2022,3,1,group stage,2.5287698412698414,0,0,3.2121775793650795,2.875,2.75,3.6666666666666665,2.727272727272727,6,0,6,56,0,0,1.9742978550286596,0.3333333333333333,0.0,1,-1.7083333333333335
WC-1990_IRL,T-60,Republic of Ireland,IRL,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,5,2,quarter-finals,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,5.928571428571429,6.4903474903474905,14,5,4,57,3,0,4.25745142161159,0.4,0.0,0,1.1369047619047619
WC-1994_IRL,T-60,Republic of Ireland,IRL,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,4,2,round of 16,2.0,2,1,5.0,2.0,2.0,6.846153846153846,6.4903474903474905,13,5,4,57,2,0,4.25745142161159,0.5,2.0,0,0.9711538461538458
WC-2002_IRL,T-60,Republic of Ireland,IRL,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,4,6,round of 16,2.0,4,2,4.5,2.0,2.0,5.6,6.4903474903474905,15,5,4,57,2,0,0.0,1.5,2.0,0,0.5687499999999996
WC-1930_ROU,T-61,Romania,ROU,Union of European Football Associations,Europe,WC-1930,1930 FIFA Men's World Cup,1930,2,3,group stage,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,3.5,6.4903474903474905,4,5,4,58,0,0,4.25745142161159,1.5,0.0,0,-1.884615384615385
WC-1934_ROU,T-61,Romania,ROU,Union of European Football Associations,Europe,WC-1934,1934 FIFA Men's World Cup,1934,1,1,round of 16,3.0,3,1,2.0,3.0,3.0,5.333333333333333,6.4903474903474905,12,5,4,58,2,0,4.25745142161159,1.0,3.0,0,0.958333333333333
WC-1938_ROU,T-61,Romania,ROU,Union of European Football Associations,Europe,WC-1938,1938 FIFA Men's World Cup,1938,2,4,round of 16,2.0,4,2,1.5,1.0,2.0,5.416666666666667,6.4903474903474905,12,5,4,58,2,-2,1.4142135623730951,2.0,2.0,0,-0.18333333333333268
WC-1970_ROU,T-61,Romania,ROU,Union of European Football Associations,Europe,WC-1970,1970 FIFA Men's World Cup,1970,3,4,group stage,2.6666666666666665,8,3,1.6666666666666667,4.0,2.6666666666666665,5.5,6.4903474903474905,10,5,4,58,0,3,1.5275252316519465,1.3333333333333333,2.6666666666666665,0,-0.4375
WC-1990_ROU,T-61,Romania,ROU,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,4,4,round of 16,3.0,12,4,2.0,4.0,3.0,5.928571428571429,6.4903474903474905,14,5,4,58,2,0,1.4142135623730951,1.0,3.0,0,1.1369047619047619
WC-1994_ROU,T-61,Romania,ROU,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,5,10,quarter-finals,3.2,16,5,2.4,4.0,4.0,6.846153846153846,6.4903474903474905,13,5,4,58,3,0,1.3038404810405297,2.0,3.2,0,0.9711538461538458
WC-1998_ROU,T-61,Romania,ROU,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,4,4,round of 16,4.333333333333333,26,6,2.8333333333333335,10.0,6.0,6.8,6.4903474903474905,15,5,4,58,2,6,3.011090610836324,1.0,4.333333333333333,0,1.4562499999999998
WC-1994_RUS,T-62,Russia,RUS,Union of European Football Associations,"Europe, Asia",WC-1994,1994 FIFA Men's World Cup,1994,3,7,group stage,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,6.846153846153846,6.4903474903474905,13,5,5,59,0,0,4.25745142161159,2.3333333333333335,0.0,0,0.9711538461538458
WC-2002_RUS,T-62,Russia,RUS,Union of European Football Associations,"Europe, Asia",WC-2002,2002 FIFA Men's World Cup,2002,3,4,group stage,7.0,7,1,3.0,7.0,7.0,5.6,6.4903474903474905,15,5,5,59,0,0,4.25745142161159,1.3333333333333333,7.0,0,0.5687499999999996
WC-2014_RUS,T-62,Russia,RUS,Union of European Football Associations,"Europe, Asia",WC-2014,2014 FIFA Men's World Cup,2014,3,2,group stage,5.5,11,2,3.0,4.0,5.5,6.384615384615385,6.4903474903474905,13,5,5,59,0,-3,2.1213203435596424,0.6666666666666666,5.5,0,1.040865384615385
WC-2018_RUS,T-62,Russia,RUS,Union of European Football Associations,"Europe, Asia",WC-2018,2018 FIFA Men's World Cup,2018,5,11,quarter-finals,4.333333333333333,13,3,3.0,2.0,4.333333333333333,7.285714285714286,6.4903474903474905,14,5,5,59,3,-2,2.516611478423583,2.2,4.333333333333333,1,2.0044642857142856
WC-1994_SAU,T-63,Saudi Arabia,SAU,Asian Football Confederation,Middle East,WC-1994,1994 FIFA Men's World Cup,1994,4,5,round of 16,2.5287698412698414,0,0,3.2121775793650795,2.875,2.75,4.5,2.727272727272727,2,0,6,60,2,0,1.9742978550286596,1.25,0.0,0,-1.375
WC-1998_SAU,T-63,Saudi Arabia,SAU,Asian Football Confederation,Middle East,WC-1998,1998 FIFA Men's World Cup,1998,3,2,group stage,5.0,5,1,4.0,5.0,5.0,1.75,2.727272727272727,4,0,6,60,0,0,1.9742978550286596,0.6666666666666666,5.0,0,-3.59375
WC-2002_SAU,T-63,Saudi Arabia,SAU,Asian Football Confederation,Middle East,WC-2002,2002 FIFA Men's World Cup,2002,3,0,group stage,3.5,7,2,3.5,2.0,3.5,3.25,2.727272727272727,4,0,6,60,0,-3,2.1213203435596424,0.0,3.5,0,-1.78125
